timestamp_utc,frequency_hz,power_db_smoothed
2026-07-15T00:35:43.096613+00:00,1418605800,-86.798
2026-07-15T00:35:43.096613+00:00,1418607264,-86.778
2026-07-15T00:35:43.096613+00:00,1418608729,-86.815
2026-07-15T00:35:43.096613+00:00,1418610194,-86.84
2026-07-15T00:35:43.096613+00:00,1418611659,-86.838
2026-07-15T00:35:43.096613+00:00,1418613124,-86.832
2026-07-15T00:35:43.096613+00:00,1418614589,-86.876
2026-07-15T00:35:43.096613+00:00,1418616053,-86.844
2026-07-15T00:35:43.096613+00:00,1418617518,-86.824
2026-07-15T00:35:43.096613+00:00,1418618983,-86.82
2026-07-15T00:35:43.096613+00:00,1418620448,-86.882
2026-07-15T00:35:43.096613+00:00,1418621913,-86.84
2026-07-15T00:35:43.096613+00:00,1418623378,-86.801
2026-07-15T00:35:43.096613+00:00,1418624842,-86.794
2026-07-15T00:35:43.096613+00:00,1418626307,-86.867
2026-07-15T00:35:43.096613+00:00,1418627772,-86.895
2026-07-15T00:35:43.096613+00:00,1418629237,-86.951
2026-07-15T00:35:43.096613+00:00,1418630702,-86.936
2026-07-15T00:35:43.096613+00:00,1418632167,-86.978
2026-07-15T00:35:43.096613+00:00,1418633632,-86.976
2026-07-15T00:35:43.096613+00:00,1418635096,-86.934
2026-07-15T00:35:43.096613+00:00,1418636561,-86.959
2026-07-15T00:35:43.096613+00:00,1418638026,-86.962
2026-07-15T00:35:43.096613+00:00,1418639491,-86.979
2026-07-15T00:35:43.096613+00:00,1418640956,-86.98
2026-07-15T00:35:43.096613+00:00,1418642421,-86.962
2026-07-15T00:35:43.096613+00:00,1418643885,-86.999
2026-07-15T00:35:43.096613+00:00,1418645350,-87.003
2026-07-15T00:35:43.096613+00:00,1418646815,-87.002
2026-07-15T00:35:43.096613+00:00,1418648280,-87.031
2026-07-15T00:35:43.096613+00:00,1418649745,-87.071
2026-07-15T00:35:43.096613+00:00,1418651210,-87.074
2026-07-15T00:35:43.096613+00:00,1418652675,-87.102
2026-07-15T00:35:43.096613+00:00,1418654139,-87.111
2026-07-15T00:35:43.096613+00:00,1418655604,-87.147
2026-07-15T00:35:43.096613+00:00,1418657069,-87.11
2026-07-15T00:35:43.096613+00:00,1418658534,-87.191
2026-07-15T00:35:43.096613+00:00,1418659999,-87.233
2026-07-15T00:35:43.096613+00:00,1418661464,-87.241
2026-07-15T00:35:43.096613+00:00,1418662928,-87.23
2026-07-15T00:35:43.096613+00:00,1418664393,-87.25
2026-07-15T00:35:43.096613+00:00,1418665858,-87.267
2026-07-15T00:35:43.096613+00:00,1418667323,-87.339
2026-07-15T00:35:43.096613+00:00,1418668788,-87.328
2026-07-15T00:35:43.096613+00:00,1418670253,-87.342
2026-07-15T00:35:43.096613+00:00,1418671717,-87.36
2026-07-15T00:35:43.096613+00:00,1418673182,-87.388
2026-07-15T00:35:43.096613+00:00,1418674647,-87.44
2026-07-15T00:35:43.096613+00:00,1418676112,-87.489
2026-07-15T00:35:43.096613+00:00,1418677577,-87.498
2026-07-15T00:35:43.096613+00:00,1418679042,-87.573
2026-07-15T00:35:43.096613+00:00,1418680507,-87.545
2026-07-15T00:35:43.096613+00:00,1418681971,-87.667
2026-07-15T00:35:43.096613+00:00,1418683436,-87.661
2026-07-15T00:35:43.096613+00:00,1418684901,-87.707
2026-07-15T00:35:43.096613+00:00,1418686366,-87.746
2026-07-15T00:35:43.096613+00:00,1418687831,-87.784
2026-07-15T00:35:43.096613+00:00,1418689296,-87.826
2026-07-15T00:35:43.096613+00:00,1418690760,-87.867
2026-07-15T00:35:43.096613+00:00,1418692225,-87.924
2026-07-15T00:35:43.096613+00:00,1418693690,-87.991
2026-07-15T00:35:43.096613+00:00,1418695155,-88.05
2026-07-15T00:35:43.096613+00:00,1418696620,-88.032
2026-07-15T00:35:43.096613+00:00,1418698085,-88.041
2026-07-15T00:35:43.096613+00:00,1418699550,-88.124
2026-07-15T00:35:43.096613+00:00,1418701014,-88.225
2026-07-15T00:35:43.096613+00:00,1418702479,-88.318
2026-07-15T00:35:43.096613+00:00,1418703944,-88.284
2026-07-15T00:35:43.096613+00:00,1418705409,-88.319
2026-07-15T00:35:43.096613+00:00,1418706874,-88.488
2026-07-15T00:35:43.096613+00:00,1418708339,-88.529
2026-07-15T00:35:43.096613+00:00,1418709803,-88.527
2026-07-15T00:35:43.096613+00:00,1418711268,-88.536
2026-07-15T00:35:43.096613+00:00,1418712733,-88.634
2026-07-15T00:35:43.096613+00:00,1418714198,-88.711
2026-07-15T00:35:43.096613+00:00,1418715663,-88.853
2026-07-15T00:35:43.096613+00:00,1418717128,-88.919
2026-07-15T00:35:43.096613+00:00,1418718592,-88.895
2026-07-15T00:35:43.096613+00:00,1418720057,-88.968
2026-07-15T00:35:43.096613+00:00,1418721522,-89.067
2026-07-15T00:35:43.096613+00:00,1418722987,-89.114
2026-07-15T00:35:43.096613+00:00,1418724452,-89.18
2026-07-15T00:35:43.096613+00:00,1418725917,-89.214
2026-07-15T00:35:43.096613+00:00,1418727382,-89.304
2026-07-15T00:35:43.096613+00:00,1418728846,-89.309
2026-07-15T00:35:43.096613+00:00,1418730311,-89.421
2026-07-15T00:35:43.096613+00:00,1418731776,-89.501
