timestamp_utc,frequency_hz,power_db_smoothed
2026-07-14T18:27:56.340611+00:00,1418605800,-87.19
2026-07-14T18:27:56.340611+00:00,1418607264,-87.205
2026-07-14T18:27:56.340611+00:00,1418608729,-87.198
2026-07-14T18:27:56.340611+00:00,1418610194,-87.134
2026-07-14T18:27:56.340611+00:00,1418611659,-87.173
2026-07-14T18:27:56.340611+00:00,1418613124,-87.232
2026-07-14T18:27:56.340611+00:00,1418614589,-87.278
2026-07-14T18:27:56.340611+00:00,1418616053,-87.171
2026-07-14T18:27:56.340611+00:00,1418617518,-87.198
2026-07-14T18:27:56.340611+00:00,1418618983,-87.204
2026-07-14T18:27:56.340611+00:00,1418620448,-87.194
2026-07-14T18:27:56.340611+00:00,1418621913,-87.17
2026-07-14T18:27:56.340611+00:00,1418623378,-87.189
2026-07-14T18:27:56.340611+00:00,1418624842,-87.157
2026-07-14T18:27:56.340611+00:00,1418626307,-87.224
2026-07-14T18:27:56.340611+00:00,1418627772,-87.216
2026-07-14T18:27:56.340611+00:00,1418629237,-87.224
2026-07-14T18:27:56.340611+00:00,1418630702,-87.252
2026-07-14T18:27:56.340611+00:00,1418632167,-87.34
2026-07-14T18:27:56.340611+00:00,1418633632,-87.419
2026-07-14T18:27:56.340611+00:00,1418635096,-87.34
2026-07-14T18:27:56.340611+00:00,1418636561,-87.327
2026-07-14T18:27:56.340611+00:00,1418638026,-87.348
2026-07-14T18:27:56.340611+00:00,1418639491,-87.27
2026-07-14T18:27:56.340611+00:00,1418640956,-87.35
2026-07-14T18:27:56.340611+00:00,1418642421,-87.314
2026-07-14T18:27:56.340611+00:00,1418643885,-87.357
2026-07-14T18:27:56.340611+00:00,1418645350,-87.386
2026-07-14T18:27:56.340611+00:00,1418646815,-87.361
2026-07-14T18:27:56.340611+00:00,1418648280,-87.389
2026-07-14T18:27:56.340611+00:00,1418649745,-87.371
2026-07-14T18:27:56.340611+00:00,1418651210,-87.36
2026-07-14T18:27:56.340611+00:00,1418652675,-87.419
2026-07-14T18:27:56.340611+00:00,1418654139,-87.542
2026-07-14T18:27:56.340611+00:00,1418655604,-87.568
2026-07-14T18:27:56.340611+00:00,1418657069,-87.514
2026-07-14T18:27:56.340611+00:00,1418658534,-87.523
2026-07-14T18:27:56.340611+00:00,1418659999,-87.536
2026-07-14T18:27:56.340611+00:00,1418661464,-87.567
2026-07-14T18:27:56.340611+00:00,1418662928,-87.593
2026-07-14T18:27:56.340611+00:00,1418664393,-87.641
2026-07-14T18:27:56.340611+00:00,1418665858,-87.632
2026-07-14T18:27:56.340611+00:00,1418667323,-87.637
2026-07-14T18:27:56.340611+00:00,1418668788,-87.637
2026-07-14T18:27:56.340611+00:00,1418670253,-87.702
2026-07-14T18:27:56.340611+00:00,1418671717,-87.777
2026-07-14T18:27:56.340611+00:00,1418673182,-87.792
2026-07-14T18:27:56.340611+00:00,1418674647,-87.821
2026-07-14T18:27:56.340611+00:00,1418676112,-87.89
2026-07-14T18:27:56.340611+00:00,1418677577,-87.9
2026-07-14T18:27:56.340611+00:00,1418679042,-87.936
2026-07-14T18:27:56.340611+00:00,1418680507,-87.98
2026-07-14T18:27:56.340611+00:00,1418681971,-88.005
2026-07-14T18:27:56.340611+00:00,1418683436,-88.012
2026-07-14T18:27:56.340611+00:00,1418684901,-88.09
2026-07-14T18:27:56.340611+00:00,1418686366,-88.105
2026-07-14T18:27:56.340611+00:00,1418687831,-88.098
2026-07-14T18:27:56.340611+00:00,1418689296,-88.166
2026-07-14T18:27:56.340611+00:00,1418690760,-88.261
2026-07-14T18:27:56.340611+00:00,1418692225,-88.291
2026-07-14T18:27:56.340611+00:00,1418693690,-88.368
2026-07-14T18:27:56.340611+00:00,1418695155,-88.384
2026-07-14T18:27:56.340611+00:00,1418696620,-88.429
2026-07-14T18:27:56.340611+00:00,1418698085,-88.465
2026-07-14T18:27:56.340611+00:00,1418699550,-88.469
2026-07-14T18:27:56.340611+00:00,1418701014,-88.572
2026-07-14T18:27:56.340611+00:00,1418702479,-88.663
2026-07-14T18:27:56.340611+00:00,1418703944,-88.703
2026-07-14T18:27:56.340611+00:00,1418705409,-88.722
2026-07-14T18:27:56.340611+00:00,1418706874,-88.754
2026-07-14T18:27:56.340611+00:00,1418708339,-88.801
2026-07-14T18:27:56.340611+00:00,1418709803,-88.866
2026-07-14T18:27:56.340611+00:00,1418711268,-88.957
2026-07-14T18:27:56.340611+00:00,1418712733,-89.022
2026-07-14T18:27:56.340611+00:00,1418714198,-89.079
2026-07-14T18:27:56.340611+00:00,1418715663,-89.141
2026-07-14T18:27:56.340611+00:00,1418717128,-89.18
2026-07-14T18:27:56.340611+00:00,1418718592,-89.275
2026-07-14T18:27:56.340611+00:00,1418720057,-89.345
2026-07-14T18:27:56.340611+00:00,1418721522,-89.424
2026-07-14T18:27:56.340611+00:00,1418722987,-89.419
2026-07-14T18:27:56.340611+00:00,1418724452,-89.494
2026-07-14T18:27:56.340611+00:00,1418725917,-89.612
2026-07-14T18:27:56.340611+00:00,1418727382,-89.698
2026-07-14T18:27:56.340611+00:00,1418728846,-89.719
2026-07-14T18:27:56.340611+00:00,1418730311,-89.763
2026-07-14T18:27:56.340611+00:00,1418731776,-89.808
2026-07-14T18:27:56.340611+00:00,1418733241,-89.901
2026-07-14T18:27:56.340611+00:00,1418734706,-89.965
2026-07-14T18:27:56.340611+00:00,1418736171,-89.982
2026-07-14T18:27:56.340611+00:00,1418737635,-90.081
2026-07-14T18:27:56.340611+00:00,1418739100,-90.107
2026-07-14T18:27:56.340611+00:00,1418740565,-90.169
2026-07-14T18:27:56.340611+00:00,1418742030,-90.32
2026-07-14T18:27:56.340611+00:00,1418743495,-90.407
2026-07-14T18:27:56.340611+00:00,1418744960,-90.447
