timestamp_utc,frequency_hz,power_db_smoothed
2026-07-14T21:46:59.180590+00:00,1418605800,-87.045
2026-07-14T21:46:59.180590+00:00,1418607264,-87.019
2026-07-14T21:46:59.180590+00:00,1418608729,-87.006
2026-07-14T21:46:59.180590+00:00,1418610194,-87.03
2026-07-14T21:46:59.180590+00:00,1418611659,-87.007
2026-07-14T21:46:59.180590+00:00,1418613124,-86.937
2026-07-14T21:46:59.180590+00:00,1418614589,-86.991
2026-07-14T21:46:59.180590+00:00,1418616053,-86.989
2026-07-14T21:46:59.180590+00:00,1418617518,-86.997
2026-07-14T21:46:59.180590+00:00,1418618983,-87.003
2026-07-14T21:46:59.180590+00:00,1418620448,-87.072
2026-07-14T21:46:59.180590+00:00,1418621913,-87.024
2026-07-14T21:46:59.180590+00:00,1418623378,-87.013
2026-07-14T21:46:59.180590+00:00,1418624842,-86.968
2026-07-14T21:46:59.180590+00:00,1418626307,-87.023
2026-07-14T21:46:59.180590+00:00,1418627772,-86.972
2026-07-14T21:46:59.180590+00:00,1418629237,-87.047
2026-07-14T21:46:59.180590+00:00,1418630702,-87.095
2026-07-14T21:46:59.180590+00:00,1418632167,-87.113
2026-07-14T21:46:59.180590+00:00,1418633632,-87.139
2026-07-14T21:46:59.180590+00:00,1418635096,-87.088
2026-07-14T21:46:59.180590+00:00,1418636561,-87.126
2026-07-14T21:46:59.180590+00:00,1418638026,-87.176
2026-07-14T21:46:59.180590+00:00,1418639491,-87.194
2026-07-14T21:46:59.180590+00:00,1418640956,-87.192
2026-07-14T21:46:59.180590+00:00,1418642421,-87.144
2026-07-14T21:46:59.180590+00:00,1418643885,-87.196
2026-07-14T21:46:59.180590+00:00,1418645350,-87.202
2026-07-14T21:46:59.180590+00:00,1418646815,-87.197
2026-07-14T21:46:59.180590+00:00,1418648280,-87.261
2026-07-14T21:46:59.180590+00:00,1418649745,-87.279
2026-07-14T21:46:59.180590+00:00,1418651210,-87.323
2026-07-14T21:46:59.180590+00:00,1418652675,-87.309
2026-07-14T21:46:59.180590+00:00,1418654139,-87.269
2026-07-14T21:46:59.180590+00:00,1418655604,-87.371
2026-07-14T21:46:59.180590+00:00,1418657069,-87.406
2026-07-14T21:46:59.180590+00:00,1418658534,-87.374
2026-07-14T21:46:59.180590+00:00,1418659999,-87.4
2026-07-14T21:46:59.180590+00:00,1418661464,-87.477
2026-07-14T21:46:59.180590+00:00,1418662928,-87.526
2026-07-14T21:46:59.180590+00:00,1418664393,-87.523
2026-07-14T21:46:59.180590+00:00,1418665858,-87.442
2026-07-14T21:46:59.180590+00:00,1418667323,-87.51
2026-07-14T21:46:59.180590+00:00,1418668788,-87.502
2026-07-14T21:46:59.180590+00:00,1418670253,-87.539
2026-07-14T21:46:59.180590+00:00,1418671717,-87.543
2026-07-14T21:46:59.180590+00:00,1418673182,-87.593
2026-07-14T21:46:59.180590+00:00,1418674647,-87.596
2026-07-14T21:46:59.180590+00:00,1418676112,-87.665
2026-07-14T21:46:59.180590+00:00,1418677577,-87.735
2026-07-14T21:46:59.180590+00:00,1418679042,-87.698
2026-07-14T21:46:59.180590+00:00,1418680507,-87.706
2026-07-14T21:46:59.180590+00:00,1418681971,-87.743
2026-07-14T21:46:59.180590+00:00,1418683436,-87.773
2026-07-14T21:46:59.180590+00:00,1418684901,-87.858
2026-07-14T21:46:59.180590+00:00,1418686366,-87.944
2026-07-14T21:46:59.180590+00:00,1418687831,-88.045
2026-07-14T21:46:59.180590+00:00,1418689296,-87.987
2026-07-14T21:46:59.180590+00:00,1418690760,-88.0
2026-07-14T21:46:59.180590+00:00,1418692225,-88.016
2026-07-14T21:46:59.180590+00:00,1418693690,-88.122
2026-07-14T21:46:59.180590+00:00,1418695155,-88.173
2026-07-14T21:46:59.180590+00:00,1418696620,-88.256
2026-07-14T21:46:59.180590+00:00,1418698085,-88.344
2026-07-14T21:46:59.180590+00:00,1418699550,-88.386
2026-07-14T21:46:59.180590+00:00,1418701014,-88.457
2026-07-14T21:46:59.180590+00:00,1418702479,-88.45
2026-07-14T21:46:59.180590+00:00,1418703944,-88.461
2026-07-14T21:46:59.180590+00:00,1418705409,-88.481
2026-07-14T21:46:59.180590+00:00,1418706874,-88.483
2026-07-14T21:46:59.180590+00:00,1418708339,-88.517
2026-07-14T21:46:59.180590+00:00,1418709803,-88.644
2026-07-14T21:46:59.180590+00:00,1418711268,-88.735
2026-07-14T21:46:59.180590+00:00,1418712733,-88.846
2026-07-14T21:46:59.180590+00:00,1418714198,-88.916
2026-07-14T21:46:59.180590+00:00,1418715663,-88.941
2026-07-14T21:46:59.180590+00:00,1418717128,-88.977
2026-07-14T21:46:59.180590+00:00,1418718592,-89.087
2026-07-14T21:46:59.180590+00:00,1418720057,-89.176
2026-07-14T21:46:59.180590+00:00,1418721522,-89.245
2026-07-14T21:46:59.180590+00:00,1418722987,-89.314
2026-07-14T21:46:59.180590+00:00,1418724452,-89.36
2026-07-14T21:46:59.180590+00:00,1418725917,-89.367
2026-07-14T21:46:59.180590+00:00,1418727382,-89.379
2026-07-14T21:46:59.180590+00:00,1418728846,-89.47
2026-07-14T21:46:59.180590+00:00,1418730311,-89.603
2026-07-14T21:46:59.180590+00:00,1418731776,-89.63
2026-07-14T21:46:59.180590+00:00,1418733241,-89.633
2026-07-14T21:46:59.180590+00:00,1418734706,-89.688
2026-07-14T21:46:59.180590+00:00,1418736171,-89.747
2026-07-14T21:46:59.180590+00:00,1418737635,-89.8
2026-07-14T21:46:59.180590+00:00,1418739100,-89.898
2026-07-14T21:46:59.180590+00:00,1418740565,-89.95
2026-07-14T21:46:59.180590+00:00,1418742030,-89.982
2026-07-14T21:46:59.180590+00:00,1418743495,-90.028
2026-07-14T21:46:59.180590+00:00,1418744960,-90.101
2026-07-14T21:46:59.180590+00:00,1418746425,-90.13
2026-07-14T21:46:59.180590+00:00,1418747889,-90.173
2026-07-14T21:46:59.180590+00:00,1418749354,-90.171
2026-07-14T21:46:59.180590+00:00,1418750819,-90.263
2026-07-14T21:46:59.180590+00:00,1418752284,-90.41
2026-07-14T21:46:59.180590+00:00,1418753749,-90.317
2026-07-14T21:46:59.180590+00:00,1418755214,-90.297
2026-07-14T21:46:59.180590+00:00,1418756678,-90.397
2026-07-14T21:46:59.180590+00:00,1418758143,-90.366
2026-07-14T21:46:59.180590+00:00,1418759608,-90.336
2026-07-14T21:46:59.180590+00:00,1418761073,-90.329
2026-07-14T21:46:59.180590+00:00,1418762538,-90.302
2026-07-14T21:46:59.180590+00:00,1418764003,-90.275
2026-07-14T21:46:59.180590+00:00,1418765467,-90.283
2026-07-14T21:46:59.180590+00:00,1418766932,-90.219
2026-07-14T21:46:59.180590+00:00,1418768397,-90.16
2026-07-14T21:46:59.180590+00:00,1418769862,-90.123
2026-07-14T21:46:59.180590+00:00,1418771327,-90.081
2026-07-14T21:46:59.180590+00:00,1418772792,-90.064
2026-07-14T21:46:59.180590+00:00,1418774257,-90.006
2026-07-14T21:46:59.180590+00:00,1418775721,-89.843
2026-07-14T21:46:59.180590+00:00,1418777186,-89.806
2026-07-14T21:46:59.180590+00:00,1418778651,-89.747
2026-07-14T21:46:59.180590+00:00,1418780116,-89.521
2026-07-14T21:46:59.180590+00:00,1418781581,-89.462
2026-07-14T21:46:59.180590+00:00,1418783046,-89.364
2026-07-14T21:46:59.180590+00:00,1418784510,-89.223
2026-07-14T21:46:59.180590+00:00,1418785975,-89.132
2026-07-14T21:46:59.180590+00:00,1418787440,-88.936
2026-07-14T21:46:59.180590+00:00,1418788905,-88.82
2026-07-14T21:46:59.180590+00:00,1418790370,-88.661
2026-07-14T21:46:59.180590+00:00,1418791835,-88.486
2026-07-14T21:46:59.180590+00:00,1418793300,-88.358
2026-07-14T21:46:59.180590+00:00,1418794764,-88.185
2026-07-14T21:46:59.180590+00:00,1418796229,-87.97
2026-07-14T21:46:59.180590+00:00,1418797694,-87.81
2026-07-14T21:46:59.180590+00:00,1418799159,-87.718
2026-07-14T21:46:59.180590+00:00,1418800624,-87.561
2026-07-14T21:46:59.180590+00:00,1418802089,-87.38
2026-07-14T21:46:59.180590+00:00,1418803553,-87.202
2026-07-14T21:46:59.180590+00:00,1418805018,-86.936
2026-07-14T21:46:59.180590+00:00,1418806483,-86.74
2026-07-14T21:46:59.180590+00:00,1418807948,-86.598
2026-07-14T21:46:59.180590+00:00,1418809413,-86.402
2026-07-14T21:46:59.180590+00:00,1418810878,-86.258
2026-07-14T21:46:59.180590+00:00,1418812342,-86.11
2026-07-14T21:46:59.180590+00:00,1418813807,-85.88
2026-07-14T21:46:59.180590+00:00,1418815272,-85.668
2026-07-14T21:46:59.180590+00:00,1418816737,-85.499
2026-07-14T21:46:59.180590+00:00,1418818202,-85.318
2026-07-14T21:46:59.180590+00:00,1418819667,-85.18
2026-07-14T21:46:59.180590+00:00,1418821132,-84.991
2026-07-14T21:46:59.180590+00:00,1418822596,-84.764
2026-07-14T21:46:59.180590+00:00,1418824061,-84.536
2026-07-14T21:46:59.180590+00:00,1418825526,-84.387
2026-07-14T21:46:59.180590+00:00,1418826991,-84.188
2026-07-14T21:46:59.180590+00:00,1418828456,-84.012
2026-07-14T21:46:59.180590+00:00,1418829921,-83.913
2026-07-14T21:46:59.180590+00:00,1418831385,-83.705
2026-07-14T21:46:59.180590+00:00,1418832850,-83.534
2026-07-14T21:46:59.180590+00:00,1418834315,-83.324
2026-07-14T21:46:59.180590+00:00,1418835780,-83.172
2026-07-14T21:46:59.180590+00:00,1418837245,-83.022
2026-07-14T21:46:59.180590+00:00,1418838710,-82.779
2026-07-14T21:46:59.180590+00:00,1418840175,-82.698
2026-07-14T21:46:59.180590+00:00,1418841639,-82.512
2026-07-14T21:46:59.180590+00:00,1418843104,-82.266
2026-07-14T21:46:59.180590+00:00,1418844569,-82.053
2026-07-14T21:46:59.180590+00:00,1418846034,-81.923
2026-07-14T21:46:59.180590+00:00,1418847499,-81.841
2026-07-14T21:46:59.180590+00:00,1418848964,-81.669
2026-07-14T21:46:59.180590+00:00,1418850428,-81.523
2026-07-14T21:46:59.180590+00:00,1418851893,-81.384
2026-07-14T21:46:59.180590+00:00,1418853358,-81.259
2026-07-14T21:46:59.180590+00:00,1418854823,-81.099
2026-07-14T21:46:59.180590+00:00,1418856288,-80.848
2026-07-14T21:46:59.180590+00:00,1418857753,-80.672
2026-07-14T21:46:59.180590+00:00,1418859217,-80.5
2026-07-14T21:46:59.180590+00:00,1418860682,-80.374
2026-07-14T21:46:59.180590+00:00,1418862147,-80.267
2026-07-14T21:46:59.180590+00:00,1418863612,-80.091
2026-07-14T21:46:59.180590+00:00,1418865077,-79.971
2026-07-14T21:46:59.180590+00:00,1418866542,-79.871
2026-07-14T21:46:59.180590+00:00,1418868007,-79.673
2026-07-14T21:46:59.180590+00:00,1418869471,-79.561
2026-07-14T21:46:59.180590+00:00,1418870936,-79.371
2026-07-14T21:46:59.180590+00:00,1418872401,-79.21
2026-07-14T21:46:59.180590+00:00,1418873866,-79.106
2026-07-14T21:46:59.180590+00:00,1418875331,-78.992
2026-07-14T21:46:59.180590+00:00,1418876796,-78.821
2026-07-14T21:46:59.180590+00:00,1418878260,-78.73
2026-07-14T21:46:59.180590+00:00,1418879725,-78.565
2026-07-14T21:46:59.180590+00:00,1418881190,-78.496
2026-07-14T21:46:59.180590+00:00,1418882655,-78.417
2026-07-14T21:46:59.180590+00:00,1418884120,-78.266
2026-07-14T21:46:59.180590+00:00,1418885585,-78.068
2026-07-14T21:46:59.180590+00:00,1418887050,-77.917
2026-07-14T21:46:59.180590+00:00,1418888514,-77.841
2026-07-14T21:46:59.180590+00:00,1418889979,-77.711
2026-07-14T21:46:59.180590+00:00,1418891444,-77.636
2026-07-14T21:46:59.180590+00:00,1418892909,-77.535
2026-07-14T21:46:59.180590+00:00,1418894374,-77.371
2026-07-14T21:46:59.180590+00:00,1418895839,-77.28
2026-07-14T21:46:59.180590+00:00,1418897303,-77.191
2026-07-14T21:46:59.180590+00:00,1418898768,-77.028
2026-07-14T21:46:59.180590+00:00,1418900233,-76.889
2026-07-14T21:46:59.180590+00:00,1418901698,-76.862
2026-07-14T21:46:59.180590+00:00,1418903163,-76.708
2026-07-14T21:46:59.180590+00:00,1418904628,-76.629
2026-07-14T21:46:59.180590+00:00,1418906092,-76.529
2026-07-14T21:46:59.180590+00:00,1418907557,-76.388
2026-07-14T21:46:59.180590+00:00,1418909022,-76.267
2026-07-14T21:46:59.180590+00:00,1418910487,-76.117
2026-07-14T21:46:59.180590+00:00,1418911952,-76.082
2026-07-14T21:46:59.180590+00:00,1418913417,-75.966
2026-07-14T21:46:59.180590+00:00,1418914882,-75.883
2026-07-14T21:46:59.180590+00:00,1418916346,-75.696
2026-07-14T21:46:59.180590+00:00,1418917811,-75.652
2026-07-14T21:46:59.180590+00:00,1418919276,-75.578
2026-07-14T21:46:59.180590+00:00,1418920741,-75.459
2026-07-14T21:46:59.180590+00:00,1418922206,-75.37
2026-07-14T21:46:59.180590+00:00,1418923671,-75.284
2026-07-14T21:46:59.180590+00:00,1418925135,-75.161
2026-07-14T21:46:59.180590+00:00,1418926600,-75.042
2026-07-14T21:46:59.180590+00:00,1418928065,-74.925
2026-07-14T21:46:59.180590+00:00,1418929530,-74.905
2026-07-14T21:46:59.180590+00:00,1418930995,-74.811
2026-07-14T21:46:59.180590+00:00,1418932460,-74.749
2026-07-14T21:46:59.180590+00:00,1418933925,-74.656
2026-07-14T21:46:59.180590+00:00,1418935389,-74.615
2026-07-14T21:46:59.180590+00:00,1418936854,-74.466
2026-07-14T21:46:59.180590+00:00,1418938319,-74.432
2026-07-14T21:46:59.180590+00:00,1418939784,-74.336
2026-07-14T21:46:59.180590+00:00,1418941249,-74.274
2026-07-14T21:46:59.180590+00:00,1418942714,-74.108
2026-07-14T21:46:59.180590+00:00,1418944178,-74.051
2026-07-14T21:46:59.180590+00:00,1418945643,-74.044
2026-07-14T21:46:59.180590+00:00,1418947108,-73.99
2026-07-14T21:46:59.180590+00:00,1418948573,-73.837
2026-07-14T21:46:59.180590+00:00,1418950038,-73.732
2026-07-14T21:46:59.180590+00:00,1418951503,-73.658
2026-07-14T21:46:59.180590+00:00,1418952967,-73.589
2026-07-14T21:46:59.180590+00:00,1418954432,-73.504
2026-07-14T21:46:59.180590+00:00,1418955897,-73.51
2026-07-14T21:46:59.180590+00:00,1418957362,-73.425
2026-07-14T21:46:59.180590+00:00,1418958827,-73.356
2026-07-14T21:46:59.180590+00:00,1418960292,-73.27
2026-07-14T21:46:59.180590+00:00,1418961757,-73.225
2026-07-14T21:46:59.180590+00:00,1418963221,-73.18
2026-07-14T21:46:59.180590+00:00,1418964686,-73.081
2026-07-14T21:46:59.180590+00:00,1418966151,-72.986
2026-07-14T21:46:59.180590+00:00,1418967616,-72.925
2026-07-14T21:46:59.180590+00:00,1418969081,-72.815
2026-07-14T21:46:59.180590+00:00,1418970546,-72.791
2026-07-14T21:46:59.180590+00:00,1418972010,-72.81
2026-07-14T21:46:59.180590+00:00,1418973475,-72.718
2026-07-14T21:46:59.180590+00:00,1418974940,-72.604
2026-07-14T21:46:59.180590+00:00,1418976405,-72.58
2026-07-14T21:46:59.180590+00:00,1418977870,-72.518
2026-07-14T21:46:59.180590+00:00,1418979335,-72.531
2026-07-14T21:46:59.180590+00:00,1418980800,-72.436
2026-07-14T21:46:59.180590+00:00,1418982264,-72.371
2026-07-14T21:46:59.180590+00:00,1418983729,-72.274
2026-07-14T21:46:59.180590+00:00,1418985194,-72.239
2026-07-14T21:46:59.180590+00:00,1418986659,-72.179
2026-07-14T21:46:59.180590+00:00,1418988124,-72.118
2026-07-14T21:46:59.180590+00:00,1418989589,-72.032
2026-07-14T21:46:59.180590+00:00,1418991053,-72.059
2026-07-14T21:46:59.180590+00:00,1418992518,-71.998
2026-07-14T21:46:59.180590+00:00,1418993983,-71.98
2026-07-14T21:46:59.180590+00:00,1418995448,-71.931
2026-07-14T21:46:59.180590+00:00,1418996913,-71.849
2026-07-14T21:46:59.180590+00:00,1418998378,-71.762
2026-07-14T21:46:59.180590+00:00,1418999842,-71.722
2026-07-14T21:46:59.180590+00:00,1419001307,-71.658
2026-07-14T21:46:59.180590+00:00,1419002772,-71.593
2026-07-14T21:46:59.180590+00:00,1419004237,-71.548
2026-07-14T21:46:59.180590+00:00,1419005702,-71.544
2026-07-14T21:46:59.180590+00:00,1419007167,-71.508
2026-07-14T21:46:59.180590+00:00,1419008632,-71.44
2026-07-14T21:46:59.180590+00:00,1419010096,-71.405
2026-07-14T21:46:59.180590+00:00,1419011561,-71.377
2026-07-14T21:46:59.180590+00:00,1419013026,-71.364
2026-07-14T21:46:59.180590+00:00,1419014491,-71.241
2026-07-14T21:46:59.180590+00:00,1419015956,-71.245
2026-07-14T21:46:59.180590+00:00,1419017421,-71.187
2026-07-14T21:46:59.180590+00:00,1419018885,-71.205
2026-07-14T21:46:59.180590+00:00,1419020350,-71.1
2026-07-14T21:46:59.180590+00:00,1419021815,-71.091
2026-07-14T21:46:59.180590+00:00,1419023280,-71.056
2026-07-14T21:46:59.180590+00:00,1419024745,-70.983
2026-07-14T21:46:59.180590+00:00,1419026210,-70.931
2026-07-14T21:46:59.180590+00:00,1419027675,-70.91
2026-07-14T21:46:59.180590+00:00,1419029139,-70.936
2026-07-14T21:46:59.180590+00:00,1419030604,-70.906
2026-07-14T21:46:59.180590+00:00,1419032069,-70.811
2026-07-14T21:46:59.180590+00:00,1419033534,-70.785
2026-07-14T21:46:59.180590+00:00,1419034999,-70.765
2026-07-14T21:46:59.180590+00:00,1419036464,-70.771
2026-07-14T21:46:59.180590+00:00,1419037928,-70.703
2026-07-14T21:46:59.180590+00:00,1419039393,-70.725
2026-07-14T21:46:59.180590+00:00,1419040858,-70.694
2026-07-14T21:46:59.180590+00:00,1419042323,-70.72
2026-07-14T21:46:59.180590+00:00,1419043788,-70.717
2026-07-14T21:46:59.180590+00:00,1419045253,-70.614
2026-07-14T21:46:59.180590+00:00,1419046717,-70.495
2026-07-14T21:46:59.180590+00:00,1419048182,-70.481
2026-07-14T21:46:59.180590+00:00,1419049647,-70.522
2026-07-14T21:46:59.180590+00:00,1419051112,-70.483
2026-07-14T21:46:59.180590+00:00,1419052577,-70.539
2026-07-14T21:46:59.180590+00:00,1419054042,-70.478
2026-07-14T21:46:59.180590+00:00,1419055507,-70.413
2026-07-14T21:46:59.180590+00:00,1419056971,-70.436
2026-07-14T21:46:59.180590+00:00,1419058436,-70.366
2026-07-14T21:46:59.180590+00:00,1419059901,-70.347
2026-07-14T21:46:59.180590+00:00,1419061366,-70.304
2026-07-14T21:46:59.180590+00:00,1419062831,-70.225
2026-07-14T21:46:59.180590+00:00,1419064296,-70.234
2026-07-14T21:46:59.180590+00:00,1419065760,-70.224
2026-07-14T21:46:59.180590+00:00,1419067225,-70.252
2026-07-14T21:46:59.180590+00:00,1419068690,-70.177
2026-07-14T21:46:59.180590+00:00,1419070155,-70.175
2026-07-14T21:46:59.180590+00:00,1419071620,-70.242
2026-07-14T21:46:59.180590+00:00,1419073085,-70.121
2026-07-14T21:46:59.180590+00:00,1419074550,-70.087
2026-07-14T21:46:59.180590+00:00,1419076014,-70.085
2026-07-14T21:46:59.180590+00:00,1419077479,-70.051
2026-07-14T21:46:59.180590+00:00,1419078944,-70.031
2026-07-14T21:46:59.180590+00:00,1419080409,-70.077
2026-07-14T21:46:59.180590+00:00,1419081874,-70.052
2026-07-14T21:46:59.180590+00:00,1419083339,-70.027
2026-07-14T21:46:59.180590+00:00,1419084803,-70.036
2026-07-14T21:46:59.180590+00:00,1419086268,-70.018
2026-07-14T21:46:59.180590+00:00,1419087733,-69.929
2026-07-14T21:46:59.180590+00:00,1419089198,-69.924
2026-07-14T21:46:59.180590+00:00,1419090663,-69.926
2026-07-14T21:46:59.180590+00:00,1419092128,-69.911
2026-07-14T21:46:59.180590+00:00,1419093592,-69.919
2026-07-14T21:46:59.180590+00:00,1419095057,-69.922
2026-07-14T21:46:59.180590+00:00,1419096522,-69.862
2026-07-14T21:46:59.180590+00:00,1419097987,-69.873
2026-07-14T21:46:59.180590+00:00,1419099452,-69.855
2026-07-14T21:46:59.180590+00:00,1419100917,-69.845
2026-07-14T21:46:59.180590+00:00,1419102382,-69.868
2026-07-14T21:46:59.180590+00:00,1419103846,-69.854
2026-07-14T21:46:59.180590+00:00,1419105311,-69.86
2026-07-14T21:46:59.180590+00:00,1419106776,-69.847
2026-07-14T21:46:59.180590+00:00,1419108241,-69.895
2026-07-14T21:46:59.180590+00:00,1419109706,-69.823
2026-07-14T21:46:59.180590+00:00,1419111171,-69.823
2026-07-14T21:46:59.180590+00:00,1419112635,-69.777
2026-07-14T21:46:59.180590+00:00,1419114100,-69.781
2026-07-14T21:46:59.180590+00:00,1419115565,-69.807
2026-07-14T21:46:59.180590+00:00,1419117030,-69.771
2026-07-14T21:46:59.180590+00:00,1419118495,-69.702
2026-07-14T21:46:59.180590+00:00,1419119960,-69.765
2026-07-14T21:46:59.180590+00:00,1419121425,-69.682
2026-07-14T21:46:59.180590+00:00,1419122889,-69.691
2026-07-14T21:46:59.180590+00:00,1419124354,-69.709
2026-07-14T21:46:59.180590+00:00,1419125819,-69.751
2026-07-14T21:46:59.180590+00:00,1419127284,-69.742
2026-07-14T21:46:59.180590+00:00,1419128749,-69.712
2026-07-14T21:46:59.180590+00:00,1419130214,-69.666
