timestamp_utc,frequency_hz,power_db_smoothed
2026-07-15T09:38:54.296602+00:00,1418605800,-86.86
2026-07-15T09:38:54.296602+00:00,1418607264,-86.792
2026-07-15T09:38:54.296602+00:00,1418608729,-86.754
2026-07-15T09:38:54.296602+00:00,1418610194,-86.767
2026-07-15T09:38:54.296602+00:00,1418611659,-86.786
2026-07-15T09:38:54.296602+00:00,1418613124,-86.85
2026-07-15T09:38:54.296602+00:00,1418614589,-86.936
2026-07-15T09:38:54.296602+00:00,1418616053,-86.9
2026-07-15T09:38:54.296602+00:00,1418617518,-86.857
2026-07-15T09:38:54.296602+00:00,1418618983,-86.822
2026-07-15T09:38:54.296602+00:00,1418620448,-86.865
2026-07-15T09:38:54.296602+00:00,1418621913,-86.886
2026-07-15T09:38:54.296602+00:00,1418623378,-86.89
2026-07-15T09:38:54.296602+00:00,1418624842,-86.872
2026-07-15T09:38:54.296602+00:00,1418626307,-86.899
2026-07-15T09:38:54.296602+00:00,1418627772,-86.897
2026-07-15T09:38:54.296602+00:00,1418629237,-86.968
2026-07-15T09:38:54.296602+00:00,1418630702,-86.917
2026-07-15T09:38:54.296602+00:00,1418632167,-86.97
2026-07-15T09:38:54.296602+00:00,1418633632,-86.964
2026-07-15T09:38:54.296602+00:00,1418635096,-86.904
2026-07-15T09:38:54.296602+00:00,1418636561,-86.908
2026-07-15T09:38:54.296602+00:00,1418638026,-86.976
2026-07-15T09:38:54.296602+00:00,1418639491,-86.96
2026-07-15T09:38:54.296602+00:00,1418640956,-87.01
2026-07-15T09:38:54.296602+00:00,1418642421,-87.04
2026-07-15T09:38:54.296602+00:00,1418643885,-87.005
2026-07-15T09:38:54.296602+00:00,1418645350,-86.915
2026-07-15T09:38:54.296602+00:00,1418646815,-86.991
2026-07-15T09:38:54.296602+00:00,1418648280,-87.019
2026-07-15T09:38:54.296602+00:00,1418649745,-86.972
2026-07-15T09:38:54.296602+00:00,1418651210,-87.071
2026-07-15T09:38:54.296602+00:00,1418652675,-87.043
2026-07-15T09:38:54.296602+00:00,1418654139,-87.051
2026-07-15T09:38:54.296602+00:00,1418655604,-87.188
2026-07-15T09:38:54.296602+00:00,1418657069,-87.182
2026-07-15T09:38:54.296602+00:00,1418658534,-87.216
