timestamp_utc,frequency_hz,power_db_smoothed
2026-07-14T09:05:45.460586+00:00,1418605800,-86.775
2026-07-14T09:05:45.460586+00:00,1418607264,-86.811
2026-07-14T09:05:45.460586+00:00,1418608729,-86.812
2026-07-14T09:05:45.460586+00:00,1418610194,-86.797
2026-07-14T09:05:45.460586+00:00,1418611659,-86.761
2026-07-14T09:05:45.460586+00:00,1418613124,-86.786
2026-07-14T09:05:45.460586+00:00,1418614589,-86.81
2026-07-14T09:05:45.460586+00:00,1418616053,-86.767
2026-07-14T09:05:45.460586+00:00,1418617518,-86.73
2026-07-14T09:05:45.460586+00:00,1418618983,-86.775
2026-07-14T09:05:45.460586+00:00,1418620448,-86.843
2026-07-14T09:05:45.460586+00:00,1418621913,-86.854
2026-07-14T09:05:45.460586+00:00,1418623378,-86.827
2026-07-14T09:05:45.460586+00:00,1418624842,-86.897
2026-07-14T09:05:45.460586+00:00,1418626307,-86.838
2026-07-14T09:05:45.460586+00:00,1418627772,-86.761
2026-07-14T09:05:45.460586+00:00,1418629237,-86.813
2026-07-14T09:05:45.460586+00:00,1418630702,-86.902
2026-07-14T09:05:45.460586+00:00,1418632167,-86.966
2026-07-14T09:05:45.460586+00:00,1418633632,-86.862
2026-07-14T09:05:45.460586+00:00,1418635096,-86.871
2026-07-14T09:05:45.460586+00:00,1418636561,-86.886
2026-07-14T09:05:45.460586+00:00,1418638026,-86.909
2026-07-14T09:05:45.460586+00:00,1418639491,-86.904
2026-07-14T09:05:45.460586+00:00,1418640956,-86.876
2026-07-14T09:05:45.460586+00:00,1418642421,-86.859
2026-07-14T09:05:45.460586+00:00,1418643885,-87.002
2026-07-14T09:05:45.460586+00:00,1418645350,-87.007
2026-07-14T09:05:45.460586+00:00,1418646815,-86.965
2026-07-14T09:05:45.460586+00:00,1418648280,-86.954
2026-07-14T09:05:45.460586+00:00,1418649745,-87.042
2026-07-14T09:05:45.460586+00:00,1418651210,-87.105
2026-07-14T09:05:45.460586+00:00,1418652675,-87.092
2026-07-14T09:05:45.460586+00:00,1418654139,-87.062
2026-07-14T09:05:45.460586+00:00,1418655604,-87.069
2026-07-14T09:05:45.460586+00:00,1418657069,-87.11
2026-07-14T09:05:45.460586+00:00,1418658534,-87.103
2026-07-14T09:05:45.460586+00:00,1418659999,-87.129
2026-07-14T09:05:45.460586+00:00,1418661464,-87.19
2026-07-14T09:05:45.460586+00:00,1418662928,-87.201
2026-07-14T09:05:45.460586+00:00,1418664393,-87.217
2026-07-14T09:05:45.460586+00:00,1418665858,-87.215
2026-07-14T09:05:45.460586+00:00,1418667323,-87.264
2026-07-14T09:05:45.460586+00:00,1418668788,-87.373
2026-07-14T09:05:45.460586+00:00,1418670253,-87.321
2026-07-14T09:05:45.460586+00:00,1418671717,-87.374
2026-07-14T09:05:45.460586+00:00,1418673182,-87.427
2026-07-14T09:05:45.460586+00:00,1418674647,-87.481
2026-07-14T09:05:45.460586+00:00,1418676112,-87.389
2026-07-14T09:05:45.460586+00:00,1418677577,-87.469
2026-07-14T09:05:45.460586+00:00,1418679042,-87.555
2026-07-14T09:05:45.460586+00:00,1418680507,-87.539
2026-07-14T09:05:45.460586+00:00,1418681971,-87.569
2026-07-14T09:05:45.460586+00:00,1418683436,-87.686
2026-07-14T09:05:45.460586+00:00,1418684901,-87.733
2026-07-14T09:05:45.460586+00:00,1418686366,-87.704
2026-07-14T09:05:45.460586+00:00,1418687831,-87.745
2026-07-14T09:05:45.460586+00:00,1418689296,-87.716
2026-07-14T09:05:45.460586+00:00,1418690760,-87.809
2026-07-14T09:05:45.460586+00:00,1418692225,-87.861
2026-07-14T09:05:45.460586+00:00,1418693690,-87.931
2026-07-14T09:05:45.460586+00:00,1418695155,-87.999
2026-07-14T09:05:45.460586+00:00,1418696620,-88.048
