timestamp_utc,frequency_hz,power_db_smoothed
2026-07-13T23:17:44.500578+00:00,1418605800,-86.827
2026-07-13T23:17:44.500578+00:00,1418607264,-86.772
2026-07-13T23:17:44.500578+00:00,1418608729,-86.792
2026-07-13T23:17:44.500578+00:00,1418610194,-86.793
2026-07-13T23:17:44.500578+00:00,1418611659,-86.774
2026-07-13T23:17:44.500578+00:00,1418613124,-86.778
2026-07-13T23:17:44.500578+00:00,1418614589,-86.796
2026-07-13T23:17:44.500578+00:00,1418616053,-86.776
2026-07-13T23:17:44.500578+00:00,1418617518,-86.772
2026-07-13T23:17:44.500578+00:00,1418618983,-86.819
2026-07-13T23:17:44.500578+00:00,1418620448,-86.834
2026-07-13T23:17:44.500578+00:00,1418621913,-86.843
2026-07-13T23:17:44.500578+00:00,1418623378,-86.791
2026-07-13T23:17:44.500578+00:00,1418624842,-86.84
2026-07-13T23:17:44.500578+00:00,1418626307,-86.91
2026-07-13T23:17:44.500578+00:00,1418627772,-86.896
2026-07-13T23:17:44.500578+00:00,1418629237,-86.893
2026-07-13T23:17:44.500578+00:00,1418630702,-86.847
2026-07-13T23:17:44.500578+00:00,1418632167,-86.886
2026-07-13T23:17:44.500578+00:00,1418633632,-86.891
2026-07-13T23:17:44.500578+00:00,1418635096,-86.913
2026-07-13T23:17:44.500578+00:00,1418636561,-86.968
2026-07-13T23:17:44.500578+00:00,1418638026,-86.959
2026-07-13T23:17:44.500578+00:00,1418639491,-86.989
2026-07-13T23:17:44.500578+00:00,1418640956,-86.957
2026-07-13T23:17:44.500578+00:00,1418642421,-86.942
2026-07-13T23:17:44.500578+00:00,1418643885,-87.06
2026-07-13T23:17:44.500578+00:00,1418645350,-87.016
2026-07-13T23:17:44.500578+00:00,1418646815,-87.026
2026-07-13T23:17:44.500578+00:00,1418648280,-87.05
2026-07-13T23:17:44.500578+00:00,1418649745,-87.035
2026-07-13T23:17:44.500578+00:00,1418651210,-87.099
2026-07-13T23:17:44.500578+00:00,1418652675,-87.052
2026-07-13T23:17:44.500578+00:00,1418654139,-87.033
2026-07-13T23:17:44.500578+00:00,1418655604,-87.154
2026-07-13T23:17:44.500578+00:00,1418657069,-87.195
2026-07-13T23:17:44.500578+00:00,1418658534,-87.151
2026-07-13T23:17:44.500578+00:00,1418659999,-87.131
2026-07-13T23:17:44.500578+00:00,1418661464,-87.222
2026-07-13T23:17:44.500578+00:00,1418662928,-87.256
2026-07-13T23:17:44.500578+00:00,1418664393,-87.285
2026-07-13T23:17:44.500578+00:00,1418665858,-87.279
2026-07-13T23:17:44.500578+00:00,1418667323,-87.367
2026-07-13T23:17:44.500578+00:00,1418668788,-87.393
2026-07-13T23:17:44.500578+00:00,1418670253,-87.371
