timestamp_utc,frequency_hz,power_db_smoothed
2026-07-15T00:18:41.908600+00:00,1418605800,-86.984
2026-07-15T00:18:41.908600+00:00,1418607264,-86.966
2026-07-15T00:18:41.908600+00:00,1418608729,-86.986
2026-07-15T00:18:41.908600+00:00,1418610194,-86.997
2026-07-15T00:18:41.908600+00:00,1418611659,-86.992
2026-07-15T00:18:41.908600+00:00,1418613124,-87.014
2026-07-15T00:18:41.908600+00:00,1418614589,-87.006
2026-07-15T00:18:41.908600+00:00,1418616053,-87.043
2026-07-15T00:18:41.908600+00:00,1418617518,-87.01
2026-07-15T00:18:41.908600+00:00,1418618983,-87.026
2026-07-15T00:18:41.908600+00:00,1418620448,-87.039
2026-07-15T00:18:41.908600+00:00,1418621913,-87.007
2026-07-15T00:18:41.908600+00:00,1418623378,-87.009
2026-07-15T00:18:41.908600+00:00,1418624842,-87.0
2026-07-15T00:18:41.908600+00:00,1418626307,-86.974
2026-07-15T00:18:41.908600+00:00,1418627772,-87.012
2026-07-15T00:18:41.908600+00:00,1418629237,-87.055
2026-07-15T00:18:41.908600+00:00,1418630702,-87.054
2026-07-15T00:18:41.908600+00:00,1418632167,-87.091
2026-07-15T00:18:41.908600+00:00,1418633632,-87.113
2026-07-15T00:18:41.908600+00:00,1418635096,-87.108
2026-07-15T00:18:41.908600+00:00,1418636561,-87.143
2026-07-15T00:18:41.908600+00:00,1418638026,-87.143
2026-07-15T00:18:41.908600+00:00,1418639491,-87.201
2026-07-15T00:18:41.908600+00:00,1418640956,-87.227
2026-07-15T00:18:41.908600+00:00,1418642421,-87.199
2026-07-15T00:18:41.908600+00:00,1418643885,-87.229
2026-07-15T00:18:41.908600+00:00,1418645350,-87.166
2026-07-15T00:18:41.908600+00:00,1418646815,-87.234
2026-07-15T00:18:41.908600+00:00,1418648280,-87.283
2026-07-15T00:18:41.908600+00:00,1418649745,-87.251
2026-07-15T00:18:41.908600+00:00,1418651210,-87.206
2026-07-15T00:18:41.908600+00:00,1418652675,-87.246
2026-07-15T00:18:41.908600+00:00,1418654139,-87.205
2026-07-15T00:18:41.908600+00:00,1418655604,-87.277
2026-07-15T00:18:41.908600+00:00,1418657069,-87.361
2026-07-15T00:18:41.908600+00:00,1418658534,-87.375
2026-07-15T00:18:41.908600+00:00,1418659999,-87.325
2026-07-15T00:18:41.908600+00:00,1418661464,-87.362
2026-07-15T00:18:41.908600+00:00,1418662928,-87.399
2026-07-15T00:18:41.908600+00:00,1418664393,-87.409
2026-07-15T00:18:41.908600+00:00,1418665858,-87.392
2026-07-15T00:18:41.908600+00:00,1418667323,-87.486
2026-07-15T00:18:41.908600+00:00,1418668788,-87.533
2026-07-15T00:18:41.908600+00:00,1418670253,-87.501
2026-07-15T00:18:41.908600+00:00,1418671717,-87.5
2026-07-15T00:18:41.908600+00:00,1418673182,-87.583
2026-07-15T00:18:41.908600+00:00,1418674647,-87.67
2026-07-15T00:18:41.908600+00:00,1418676112,-87.702
2026-07-15T00:18:41.908600+00:00,1418677577,-87.735
2026-07-15T00:18:41.908600+00:00,1418679042,-87.691
2026-07-15T00:18:41.908600+00:00,1418680507,-87.714
2026-07-15T00:18:41.908600+00:00,1418681971,-87.776
2026-07-15T00:18:41.908600+00:00,1418683436,-87.863
2026-07-15T00:18:41.908600+00:00,1418684901,-87.899
2026-07-15T00:18:41.908600+00:00,1418686366,-87.964
2026-07-15T00:18:41.908600+00:00,1418687831,-87.949
2026-07-15T00:18:41.908600+00:00,1418689296,-87.964
2026-07-15T00:18:41.908600+00:00,1418690760,-88.048
2026-07-15T00:18:41.908600+00:00,1418692225,-88.11
2026-07-15T00:18:41.908600+00:00,1418693690,-88.146
2026-07-15T00:18:41.908600+00:00,1418695155,-88.163
2026-07-15T00:18:41.908600+00:00,1418696620,-88.227
2026-07-15T00:18:41.908600+00:00,1418698085,-88.277
2026-07-15T00:18:41.908600+00:00,1418699550,-88.318
2026-07-15T00:18:41.908600+00:00,1418701014,-88.369
2026-07-15T00:18:41.908600+00:00,1418702479,-88.407
2026-07-15T00:18:41.908600+00:00,1418703944,-88.484
2026-07-15T00:18:41.908600+00:00,1418705409,-88.48
2026-07-15T00:18:41.908600+00:00,1418706874,-88.531
2026-07-15T00:18:41.908600+00:00,1418708339,-88.644
2026-07-15T00:18:41.908600+00:00,1418709803,-88.692
2026-07-15T00:18:41.908600+00:00,1418711268,-88.746
2026-07-15T00:18:41.908600+00:00,1418712733,-88.788
2026-07-15T00:18:41.908600+00:00,1418714198,-88.827
2026-07-15T00:18:41.908600+00:00,1418715663,-88.915
2026-07-15T00:18:41.908600+00:00,1418717128,-88.973
2026-07-15T00:18:41.908600+00:00,1418718592,-89.035
2026-07-15T00:18:41.908600+00:00,1418720057,-89.137
2026-07-15T00:18:41.908600+00:00,1418721522,-89.214
2026-07-15T00:18:41.908600+00:00,1418722987,-89.225
2026-07-15T00:18:41.908600+00:00,1418724452,-89.323
2026-07-15T00:18:41.908600+00:00,1418725917,-89.453
2026-07-15T00:18:41.908600+00:00,1418727382,-89.529
2026-07-15T00:18:41.908600+00:00,1418728846,-89.581
2026-07-15T00:18:41.908600+00:00,1418730311,-89.521
2026-07-15T00:18:41.908600+00:00,1418731776,-89.594
2026-07-15T00:18:41.908600+00:00,1418733241,-89.696
2026-07-15T00:18:41.908600+00:00,1418734706,-89.724
2026-07-15T00:18:41.908600+00:00,1418736171,-89.783
2026-07-15T00:18:41.908600+00:00,1418737635,-89.833
2026-07-15T00:18:41.908600+00:00,1418739100,-89.946
2026-07-15T00:18:41.908600+00:00,1418740565,-89.938
2026-07-15T00:18:41.908600+00:00,1418742030,-89.954
2026-07-15T00:18:41.908600+00:00,1418743495,-90.07
2026-07-15T00:18:41.908600+00:00,1418744960,-90.12
2026-07-15T00:18:41.908600+00:00,1418746425,-90.137
2026-07-15T00:18:41.908600+00:00,1418747889,-90.158
2026-07-15T00:18:41.908600+00:00,1418749354,-90.11
2026-07-15T00:18:41.908600+00:00,1418750819,-90.197
2026-07-15T00:18:41.908600+00:00,1418752284,-90.271
2026-07-15T00:18:41.908600+00:00,1418753749,-90.307
2026-07-15T00:18:41.908600+00:00,1418755214,-90.336
2026-07-15T00:18:41.908600+00:00,1418756678,-90.322
2026-07-15T00:18:41.908600+00:00,1418758143,-90.311
2026-07-15T00:18:41.908600+00:00,1418759608,-90.337
2026-07-15T00:18:41.908600+00:00,1418761073,-90.302
2026-07-15T00:18:41.908600+00:00,1418762538,-90.349
2026-07-15T00:18:41.908600+00:00,1418764003,-90.278
2026-07-15T00:18:41.908600+00:00,1418765467,-90.25
2026-07-15T00:18:41.908600+00:00,1418766932,-90.259
2026-07-15T00:18:41.908600+00:00,1418768397,-90.24
2026-07-15T00:18:41.908600+00:00,1418769862,-90.165
2026-07-15T00:18:41.908600+00:00,1418771327,-90.037
2026-07-15T00:18:41.908600+00:00,1418772792,-89.995
2026-07-15T00:18:41.908600+00:00,1418774257,-89.956
2026-07-15T00:18:41.908600+00:00,1418775721,-89.814
2026-07-15T00:18:41.908600+00:00,1418777186,-89.766
2026-07-15T00:18:41.908600+00:00,1418778651,-89.693
2026-07-15T00:18:41.908600+00:00,1418780116,-89.627
2026-07-15T00:18:41.908600+00:00,1418781581,-89.518
2026-07-15T00:18:41.908600+00:00,1418783046,-89.415
2026-07-15T00:18:41.908600+00:00,1418784510,-89.254
2026-07-15T00:18:41.908600+00:00,1418785975,-89.101
2026-07-15T00:18:41.908600+00:00,1418787440,-88.95
2026-07-15T00:18:41.908600+00:00,1418788905,-88.821
2026-07-15T00:18:41.908600+00:00,1418790370,-88.734
2026-07-15T00:18:41.908600+00:00,1418791835,-88.516
2026-07-15T00:18:41.908600+00:00,1418793300,-88.29
2026-07-15T00:18:41.908600+00:00,1418794764,-88.186
2026-07-15T00:18:41.908600+00:00,1418796229,-88.057
2026-07-15T00:18:41.908600+00:00,1418797694,-87.867
2026-07-15T00:18:41.908600+00:00,1418799159,-87.654
2026-07-15T00:18:41.908600+00:00,1418800624,-87.498
2026-07-15T00:18:41.908600+00:00,1418802089,-87.322
2026-07-15T00:18:41.908600+00:00,1418803553,-87.211
2026-07-15T00:18:41.908600+00:00,1418805018,-86.999
2026-07-15T00:18:41.908600+00:00,1418806483,-86.784
2026-07-15T00:18:41.908600+00:00,1418807948,-86.593
2026-07-15T00:18:41.908600+00:00,1418809413,-86.421
2026-07-15T00:18:41.908600+00:00,1418810878,-86.251
2026-07-15T00:18:41.908600+00:00,1418812342,-86.087
